source,target,value
TGM 541,TGM 548,0.82625985
TGM 541,BUS 436,0.82055175
TGM 541,TGM 554,0.8145064000000001
TGM 541,TGM 551,0.81178164
TGM 541,TGM 545,0.7833923
TGM 541,SGS 504,0.75436324
THE 320,THP 611,0.8340335999999999
THE 320,THE 322,0.8264104
THE 320,THE 440,0.82363266
THE 320,TSS 506,0.8227296000000001
THE 320,HON 380,0.81168365
THE 320,MAS 573,0.8089916
THE 430,THE 431,0.882339
THE 430,HDA 225,0.7825732
THE 430,ART 378,0.62771916
THE 430,FRE 414,0.59587896
THE 430,ITA 414,0.59587896
THE 430,SLC 414,0.5949614000000001
THP 493,SLC 493,0.9999998999999999
THP 493,ARS 493,0.9999998999999999
THP 493,RDG 493,0.9999998999999999
THP 493,ARE 493,0.9999998999999999
THP 493,CDE 493,0.9999998999999999
THP 493,MCE 493,0.9999998999999999
THP 557,ART 554,0.8345081
THP 557,ART 112,0.7921100999999999
THP 557,LDE 362,0.79197085
THP 557,ART 545,0.78991246
THP 557,ART 445,0.7886032
THP 557,ART 431,0.7866287
TSS 598,BUS 598,1.0000001
TSS 598,MUP 598,1.0000001
TSS 598,ARE 598,1.0000001
TSS 598,HHE 598,1.0000001
TSS 598,MET 598,1.0000001
TSS 598,SDO 598,1.0000001
TWC 551,CIS 575,0.8047656
TWC 551,SOC 374,0.7499175
TWC 551,POS 374,0.7499175
TWC 551,FMP 417,0.7449129
TWC 551,CIS 402,0.7403211999999999
TWC 551,TWC 552,0.72236097
VIP 494-MUE,FRE 294,1.0
VIP 494-MUE,RUS 294,1.0
VIP 494-MUE,ART 494,1.0
VIP 494-MUE,DAH 494,1.0
VIP 494-MUE,DAH 294,1.0
VIP 494-MUE,RUS 194,1.0
WPC 598,MCO 598,1.0000001
WPC 598,MGT 598,1.0000001
WPC 598,IMD 598,1.0000001
WPC 598,THP 598,1.0000001
WPC 598,RDG 598,1.0000001
WPC 598,AIS 598,1.0000001
WST 302,WST 364,0.8792744
WST 302,WST 380,0.83564806
WST 302,WST 378,0.83401567
WST 302,WST 376,0.80860716
WST 302,WST 420,0.7917048000000001
WST 302,WST 473,0.7897576999999999
WST 444,SOC 424,0.8412245999999999
WST 444,WST 447,0.77886546
WST 444,SOS 447,0.77886546
WST 444,SGS 454,0.77886546
WST 444,SOC 264,0.77479243
WST 444,SOC 427,0.7661840999999999
WST 595,LDE 695,0.9999998999999999
WST 595,POR 595,0.9999998999999999
WST 595,ELS 795,0.9999998999999999
WST 595,ARE 695,0.9999998999999999
WST 595,UET 595,0.9999998999999999
WST 595,PSY 795,0.9999998999999999
ABS 368,ASM 435,0.788409
ABS 368,ABS 434,0.75876576
ABS 368,BIO 418,0.75876576
ABS 368,PLB 519,0.74414325
ABS 368,BIO 519,0.74414325
ABS 368,BIO 419,0.74414325
ABS 440,ABS 481,0.93078077
ABS 440,ABS 483,0.9026841999999998
ABS 440,ABS 441,0.8724724
ABS 440,PUP 441,0.83773255
ABS 440,ABS 550,0.8364954
ABS 440,SOS 326,0.83175373
ACC 430,ACC 511,0.8319516
ACC 430,ACC 573,0.81979644
ACC 430,ACC 454,0.8170134
ACC 430,ACC 575,0.79516613
ACC 430,ACC 587,0.7892833
ACC 430,ACC 577,0.7684758
ACO 351,CIS 540,0.79991823
ACO 351,CRJ 554,0.7950118
ACO 351,CIS 401,0.75535107
ACO 351,ACO 401,0.75535107
ACO 351,CIS 502,0.74929345
ACO 351,TMC 430,0.7444267
ACO 423,CON 501,0.8862764000000001
ACO 423,IEE 474,0.88278675
ACO 423,CIS 415,0.8818425999999999
ACO 423,EDP 454,0.8792125
ACO 423,IEE 470,0.87141395
ACO 423,STP 451,0.8626933000000001
ADE 584,PSY 484,1.0000002000000001
ADE 584,MCE 584,1.0000002000000001
ADE 584,KOR 484,1.0000002000000001
ADE 584,PUB 584,1.0000002000000001
ADE 584,JPN 584,1.0000002000000001
ADE 584,NTR 784,1.0000002000000001
ADE 593,MET 593,1.0
ADE 593,EDA 693,0.9999998999999999
ADE 593,SOS 593,0.9999998999999999
ADE 593,EDP 693,0.9999998999999999
ADE 593,EDT 593,0.9999998999999999
ADE 593,MCO 593,0.9999998999999999
AEE 194,RUS 194,1.0
AEE 194,RUS 294,1.0
AEE 194,ART 494,1.0
AEE 194,FMP 394,1.0
AEE 194,FRE 294,1.0
AEE 194,DAH 494,1.0
AEE 360,AEE 362,0.8869778
AEE 360,MEE 472,0.7998568
AEE 360,AMT 280,0.7672642
AEE 360,AMT 460,0.7370161
AEE 360,PHY 121,0.7349896
AEE 360,EEE 575,0.73411614
AFR 301,AFR 466,0.89246356
AFR 301,AFR 310,0.85102487
AFR 301,AFR 383,0.8319089
AFR 301,AFR 320,0.8302461999999999
AFR 301,WST 380,0.822111
AFR 301,SOC 270,0.8184736
AFR 428,WST 380,0.83975625
AFR 428,SOC 432,0.81188744
AFR 428,WST 302,0.81083775
AFR 428,SWU 474,0.7778558000000001
AFR 428,AFR 466,0.7703955
AFR 428,SOC 270,0.7577809
AFR 580,PSY 680,0.99999976
AFR 580,MUP 680,0.99999976
AFR 580,SED 580,0.99999976
AFR 580,AIS 580,0.99999976
AFR 580,RDG 780,0.99999976
AFR 580,SWG 580,0.99999976
AGB 302,AGB 554,0.9006586999999999
AGB 302,AGB 514,0.874057
AGB 302,AGB 511,0.8735185999999999
AGB 302,AGB 414,0.8629674
AGB 302,OMT 452,0.8538589
AGB 302,AGB 452,0.8520321
AGB 429,SOS 327,0.85472393
AGB 429,EMS 507,0.8403075999999999
AGB 429,SCN 401,0.8343581
AGB 429,EMS 505,0.8308443999999999
AGB 429,NTR 353,0.83035344
AGB 429,SOS 353,0.83035344
ALA 194,ART 494,1.0
ALA 194,FMP 394,1.0
ALA 194,FRE 194,1.0
ALA 194,DAH 494,1.0
ALA 194,RUS 194,1.0
ALA 194,RUS 294,1.0
ALD 101,SOS 220,0.78375053
ALD 101,ALD 505,0.7817939
ALD 101,CRD 235,0.7742374
ALD 101,ALD 301,0.76980805
ALD 101,BIO 189,0.7530199000000001
ALD 101,PPE 430,0.7522533
ALD 493,HPS 493,0.9999998999999999
ALD 493,SLC 493,0.9999998999999999
ALD 493,THP 493,0.9999998999999999
ALD 493,SOC 493,0.9999998999999999
ALD 493,CRJ 493,0.9999998999999999
ALD 493,SSH 493,0.9999998999999999
ALD 598,TSS 598,1.0000001
ALD 598,CRJ 598,1.0000001
ALD 598,ELS 598,1.0000001
ALD 598,KOR 598,1.0000001
ALD 598,EDT 598,1.0000001
ALD 598,CEN 598,1.0000001
ALT 405,ALT 505,0.96311474
ALT 405,EEE 472,0.88097334
ALT 405,EEE 445,0.8558325999999999
ALT 405,EEE 360,0.85512686
ALT 405,EEE 433,0.84469795
ALT 405,EEE 572,0.83587086
ALT 445,ALT 545,0.9995291
ALT 445,ALT 503,0.8740196
ALT 445,ALT 502,0.8469735999999999
ALT 445,EEE 360,0.83781946
ALT 445,MET 421,0.8038086999999999
ALT 445,ALT 535,0.7946261
AME 320,AME 520,0.83818924
AME 320,AME 410,0.8087335999999999
AME 320,ART 218,0.7973680000000001
AME 320,HSE 323,0.79286295
AME 320,HSE 101,0.791474
AME 320,BIO 475,0.79034233
AMS 332,AMS 431,0.82932043
AMS 332,AMS 412,0.7599852
AMS 332,AMS 429,0.73332334
AMS 332,AMS 422,0.73039675
AMS 332,SOC 432,0.7184796999999999
AMS 332,POS 305,0.7144635
AMS 450,ETH 450,1.0
AMS 450,ASB 464,0.86996233
AMS 450,ASB 220,0.8415158000000001
AMS 450,TSS 502,0.83729386
AMS 450,BLE 335,0.8175099
AMS 450,SOS 463,0.8150430000000001
AMS 500,DAH 500,0.9999998999999999
AMS 500,SOC 500,0.99999976
AMS 500,COM 600,0.99999976
AMS 500,ADE 500,0.99999976
AMS 500,ACO 500,0.99999976
AMS 500,SOC 700,0.99999976
AMT 565,AMT 570,0.8493141
AMT 565,ESS 504,0.8275341
AMT 565,STS 385,0.81051636
AMT 565,SER 515,0.77827907
AMT 565,IEE 454,0.77420855
AMT 565,IND 532,0.7683352
APA 194,DAH 194,1.0
APA 194,RUS 194,1.0
APA 194,FMP 394,1.0
APA 194,DAH 294,1.0
APA 194,FRE 294,1.0
APA 194,RUS 294,1.0
APH 337,APH 405,0.8531808000000001
APH 337,INT 310,0.8276713
APH 337,LTC 344,0.8247263000000001
APH 337,GCU 359,0.8182568
APH 337,APH 441,0.80908
APH 337,INT 412,0.8079139
ARB 331,SLC 331,1.0000001
ARB 331,POS 353,0.85261685
ARB 331,ARB 335,0.81672657
ARB 331,GTD 507,0.8079225
ARB 331,ARB 352,0.79321396
ARB 331,SGS 442,0.7835736
ARE 294,BUS 294,0.9999998999999999
ARE 294,ARE 494,0.9999998999999999
ARE 294,SGS 494,0.9999998999999999
ARE 294,SGS 294,0.9999998999999999
ARE 294,BUS 394,0.9999998999999999
ARE 294,MET 194,0.9999998999999999
ARE 598,BUS 598,1.0000001
ARE 598,MET 598,1.0000001
ARE 598,HHE 598,1.0000001
ARE 598,SDO 598,1.0000001
ARE 598,SGS 191,0.8717425
ARE 598,MET 191,0.8717425
ARP 191,PSY 191,1.0000002000000001
ARP 191,PLC 191,1.0000002000000001
ARP 191,MKT 191,1.0000002000000001
ARP 191,TGM 191,1.0000002000000001
ARP 191,FMS 191,1.0000002000000001
ARP 191,ARS 191,1.0000002000000001
ART 211,ART 223,0.80445707
ART 211,ART 439,0.7821691
ART 211,ART 403,0.78068733
ART 211,ART 323,0.7762237
ART 211,ART 227,0.77207744
ART 211,ART 314,0.76605153
ART 317,ART 415,0.92165715
ART 317,ART 518,0.8980471
ART 317,ART 418,0.8980471
ART 317,ART 407,0.88889414
ART 317,ART 440,0.87736464
ART 317,ART 529,0.8768598
ART 530,MUP 319,0.74142134
ART 530,ART 545,0.7027661000000001
ART 530,MET 514,0.6844518
ART 530,MET 443,0.6844518
ART 530,ART 538,0.6562868000000001
ART 530,MET 345,0.6560782
ASB 300,SSH 300,1.0
ASB 300,SOS 370,0.7845335999999999
ASB 300,SSH 370,0.7845335999999999
ASB 300,ASB 370,0.7845335999999999
ASB 300,SOC 370,0.7845335999999999
ASB 300,NTR 142,0.74683714
ASB 542,ASM 246,0.8728645
ASB 542,ASM 552,0.86326766
ASB 542,ASB 547,0.8630819
ASB 542,ASB 558,0.8596537000000001
ASB 542,BIO 522,0.85773426
ASB 542,ASM 104,0.8520478000000001
ASB 558,ASM 338,0.8761264999999999
ASB 558,SOC 389 (LAB),0.8718928
ASB 558,PUP 505,0.8548278
ASB 558,ASM 341,0.84542596
ASB 558,CRJ 601,0.83742684
ASB 558,POS 671,0.83672297
ASU 101-CHS,ASU 101-CLS,1.0000001
ASU 101-CHS,ASU 101-MAE,1.0000001
ASU 101-CHS,ASU 101-CNE,1.0000001
ASU 101-CHS,ASU 101-WPC,1.0000001
ASU 101-CHS,ASU 101-UC,1.0000001
ASU 101-CHS,ASU 101-TPS,1.0000001
ASU 101-EEE,ASU 101-FSE,1.0000001
ASU 101-EEE,ASU 101-NH,1.0000001
ASU 101-EEE,ASU 101-WPC,1.0000001
ASU 101-EEE,ASU 101-UC,1.0000001
ASU 101-EEE,ASU 101-TPS,1.0000001
ASU 101-EEE,ASU 101-TE,1.0000001
ASU 140-HDA,ASU 140-HNR,0.99999994
ASU 140-HDA,ASU 340-CLS,0.99999994
ASU 140-HDA,ASU 340-CS,0.99999994
ASU 140-HDA,ASU 340-FSE,0.99999994
ASU 140-HDA,ASU 340-HDA,0.99999994
ASU 140-HDA,ASU 340-HNR,0.99999994
ATE 691,MET 591,1.0000002000000001
ATE 691,MUD 591,1.0000002000000001
ATE 691,ASB 691,1.0000001
ATE 691,IBC 591,1.0000001
ATE 691,SPE 691,1.0000001
ATE 691,PPE 591,1.0000001
BIO 537,STP 486,0.7858099000000001
BIO 537,GAP 44,0.785553
BIO 537,CAP 400,0.7697196999999999
BIO 537,BIO 543,0.7625568
BIO 537,HPS 615 (LAB),0.7554261999999999
BIO 537,BIO 615 (LAB),0.7554261999999999
BLE 541,SPE 502,0.84556806
BLE 541,TEL 703,0.82680297
BLE 541,EDA 703,0.82680297
BLE 541,TEL 215,0.8051768
BLE 541,ECD 418,0.8031509
BLE 541,ECD 211,0.7996875
BLE 795,ACC 695,0.9999998999999999
BLE 795,LSE 695,0.9999998999999999
BLE 795,RDG 595,0.9999998999999999
BLE 795,SES 595,0.9999998999999999
BLE 795,ECD 595,0.9999998999999999
BLE 795,SLC 595,0.9999998999999999
BMD 598,ANB 598,1.0000001
BMD 598,HCI 598,1.0000001
BMD 598,ATE 598,1.0000001
BMD 598,MCO 598,1.0000001
BMD 598,LTC 598,1.0000001
BMD 598,BCH 598,1.0000001
BME 321,BME 322,0.9109347
BME 321,STP 501,0.8875535
BME 321,BME 352,0.8769710999999999
BME 321,STS 401,0.84755206
BME 321,BIO 355,0.8461453999999999
BME 321,PSY 515,0.8442757
BME 434,BME 520,0.8733877
BME 434,BDE 702,0.8618715
BME 434,BIO 467,0.8528135
BME 434,PUP 505,0.83811295
BME 434,BME 566,0.83642924
BME 434,MCB 555,0.83045423
BME 556,NEU 556,1.0
BME 556,BIO 160,0.8835462
BME 556,DNP 621,0.8825501
BME 556,SHS 542,0.8549037
BME 556,BDE 701,0.85427445
BME 556,BMI 504,0.85246927
BME 566,ALT 410,0.8585105
BME 566,BMI 501,0.8382572
BME 566,BDE 702,0.83583266
BME 566,PSY 290,0.83426285
BME 566,EDT 701,0.83112454
BME 566,MDL 430,0.8234686999999999
BMI 601,HCD 501,0.90275365
BMI 601,NUR 530,0.8912928
BMI 601,IBC 602,0.8844421
BMI 601,NUR 495,0.88405555
BMI 601,IBC 430,0.87180245
BMI 601,HCR 350,0.8714629
BMI 612,HSE 430,0.8846179
BMI 612,CSE 573,0.8720584000000001
BMI 612,BIO 614,0.86525816
BMI 612,HSE 390,0.8622984
BMI 612,MDL 461 (LAB),0.86129224
BMI 612,MDL 441,0.8588418999999999
BUA 294,RUS 294,1.0
BUA 294,FRE 194,1.0
BUA 294,RUS 194,1.0
BUA 294,ART 494,1.0
BUA 294,DAH 494,1.0
BUA 294,DAH 294,1.0
BUE 191,STP 191,1.0000002000000001
BUE 191,COM 191,1.0000002000000001
BUE 191,IDN 191,1.0000002000000001
BUE 191,ATE 191,1.0000002000000001
BUE 191,SOC 191,1.0000002000000001
BUE 191,FMS 191,1.0000002000000001
BUE 598,NUR 598,1.0000001
BUE 598,CEN 598,1.0000001
BUE 598,SEM 598,1.0000001
BUE 598,STC 598,1.0000001
BUE 598,TSS 598,1.0000001
BUE 598,OMT 598,1.0000001
BUS 591,MET 591,1.0000002000000001
BUS 591,SDO 591,1.0000001
BUS 591,BUS 791,1.0000001
BUS 591,SGS 497,0.900206
BUS 591,SGS 194,0.7433484
BUS 591,SGS 494,0.7433484
BUS 700,SDO 500,0.99999976
BUS 700,BUS 799,0.8134639
BUS 700,MET 599,0.81272936
BUS 700,SDO 599,0.81272936
BUS 700,MET 580,0.75924134
BUS 700,SGS 493,0.7428986999999999
CAP 484,CEN 584,1.0000002000000001
CAP 484,RDG 684,1.0000002000000001
CAP 484,HHE 584,1.0000002000000001
CAP 484,ARE 784,1.0000002000000001
CAP 484,ARE 684,1.0000002000000001
CAP 484,ARE 584,1.0000002000000001
CDE 350,SGS 303,0.80209196
CDE 350,SGS 340,0.76510835
CDE 350,TSS 612,0.7636373000000001
CDE 350,CDE 356,0.7581215
CDE 350,TSS 506,0.7566925
CDE 350,TSS 503,0.75538194
CEL 294,DAH 194,1.0
CEL 294,FRE 294,1.0
CEL 294,ART 494,1.0
CEL 294,DAH 494,1.0
CEL 294,FMP 394,1.0
CEL 294,RUS 194,1.0
CEN 799,TSS 799,1.0
CEN 799,BUS 799,1.0
CEN 799,MUP 799,1.0
CEN 799,ARE 799,1.0
CEN 799,MUP 599,0.9945718000000001
CEN 799,ARE 599,0.9945718000000001
CHE 569,CEE 569,0.99999964
CHE 569,ERM 402,0.78655076
CHE 569,EVE 261,0.7857325
CHE 569,GPH 405,0.76711583
CHE 569,CEE 516,0.75714684
CHE 569,SOS 534,0.75714684
CHE 799,MAT 799,1.0
CHE 799,ECD 799,1.0
CHE 799,AFR 799,1.0
CHE 799,MCO 799,1.0
CHE 799,SEM 799,1.0
CHE 799,MTE 799,1.0
CHI 402,BCH 462,0.7758503000000001
CHI 402,LAT 102,0.7632345
CHI 402,MCB 556,0.6979449000000001
CHI 402,CHM 338,0.68665254
CHI 402,KOR 314,0.6638732
CHI 402,KOR 202,0.65757143
CHI 451,SLC 451,1.0
CHI 451,CHI 336,0.84802467
CHI 451,SLC 336,0.84802467
CHI 451,CHI 452,0.79426014
CHI 451,SLC 452,0.79426014
CHI 451,CHI 380,0.7761725
CHI 690,UET 590,0.99999976
CHI 690,FSE 590,0.99999976
CHI 690,IEE 590,0.99999976
CHI 690,EEE 590,0.99999976
CHI 690,EEE 690,0.99999976
CHI 690,REA 590,0.99999976
CIS 790,MLS 590,0.99999976
CIS 790,LTC 690,0.99999976
CIS 790,MGT 590,0.99999976
CIS 790,ARE 590,0.99999976
CIS 790,MCO 790,0.99999976
CIS 790,SLC 690,0.99999976
CMN 590,DNP 690,0.99999976
CMN 590,TSS 690,0.99999976
CMN 590,MUD 690,0.99999976
CMN 590,ASB 790,0.99999976
CMN 590,ASB 690,0.99999976
CMN 590,TSS 590,0.99999976
COM 323,SOC 364,0.7744930999999999
COM 323,SOC 270,0.77209985
COM 323,ASB 220,0.75687593
COM 323,AFR 317,0.75215936
COM 323,SLC 455,0.7508501000000001
COM 323,CAP 340,0.74818826
COM 498,ART 498,1.0000001
COM 498,WST 498,1.0
COM 498,MTE 498,1.0
COM 498,ARP 498,1.0
COM 498,REL 498,1.0
COM 498,SSH 498,1.0
COM 609,SOC 391,0.9390949000000001
COM 609,EDA 701,0.9380033000000001
COM 609,NUR 615,0.91672575
COM 609,EDP 454,0.91437054
COM 609,OMT 549,0.8979335999999999
COM 609,POS 503,0.895375
CON 453,EEE 488,0.8861482
CON 453,SCM 587,0.87745345
CON 453,MET 341,0.8732815999999999
CON 453,EEE 525,0.8621093000000001
CON 453,OMT 520,0.85467505
CON 453,IEE 461,0.85290515
CON 583,SED 683,1.0
CON 583,TSS 783,1.0
CON 583,STC 583,1.0
CON 583,CDE 783,1.0
CON 583,PSY 583,1.0
CON 583,EDA 783,1.0
CPP 576,CPP 578,0.9269725000000001
CPP 576,IFT 545,0.8716927999999999
CPP 576,TGM 528,0.84315807
CPP 576,IFT 475,0.82876563
CPP 576,CSE 468,0.82202834
CPP 576,CSE 572,0.8149058000000001
CPY 580,APH 580,0.99999976
CPY 580,LSE 680,0.99999976
CPY 580,ENG 680,0.99999976
CPY 580,ASM 680,0.99999976
CPY 580,MAT 580,0.99999976
CPY 580,JUS 580,0.99999976
CPY 674,WST 440,0.8600540000000001
CPY 674,FAS 578,0.84085166
CPY 674,WST 100,0.8360181000000001
CPY 674,WST 603,0.83578765
CPY 674,CAP 330,0.8307898000000001
CPY 674,CDE 610,0.8301871999999999
CPY 795,AME 595,0.9999998999999999
CPY 795,REL 595,0.9999998999999999
CPY 795,TEL 595,0.9999998999999999
CPY 795,ARS 695,0.9999998999999999
CPY 795,PUP 695,0.9999998999999999
CPY 795,ARS 795,0.9999998999999999
CRD 552,CRD 569,0.8160719
CRD 552,CSM 350,0.7647103
CRD 552,SGS 202,0.76079583
CRD 552,CRD 555,0.7607931
CRD 552,SOC 389 (LAB),0.7565041
CRD 552,CRD 640,0.7563981
CRD 594,TSS 594,0.9999998999999999
CRD 594,HCD 594,0.9999998999999999
CRD 594,TWC 594,0.9999998999999999
CRD 594,STP 594,0.9999998999999999
CRD 594,MCE 594,0.9999998999999999
CRD 594,TGM 594,0.9999998999999999
CRD 795,MCE 595,0.9999998999999999
CRD 795,POS 595,0.9999998999999999
CRD 795,UET 595,0.9999998999999999
CRD 795,HPS 795,0.9999998999999999
CRD 795,HPS 595,0.9999998999999999
CRD 795,ARE 795,0.9999998999999999
CSE 445,CSE 446,0.9139636999999999
CSE 445,SER 200,0.90319943
CSE 445,CSE 531,0.8946078000000002
CSE 445,CSE 460,0.8936475
CSE 445,EEE 526,0.8921256999999999
CSE 445,CSE 512,0.8843859000000001
CSE 546,CSE 572,0.8589091999999999
CSE 546,TMC 480,0.85550237
CSE 546,ERM 480,0.85550237
CSE 546,SER 416,0.8390488000000002
CSE 546,MSE 100,0.8330225
CSE 546,SER 101,0.8326856
CSE 799,LSE 799,1.0
CSE 799,PUP 799,1.0
CSE 799,SSH 799,1.0
CSE 799,HSE 799,1.0
CSE 799,WST 799,1.0
CSE 799,MTC 799,1.0
CSM 203,HHE 566,0.69652283
CSM 203,CSM 402,0.6728678000000001
CSM 203,MET 427,0.66438806
CSM 203,STC 537,0.65646064
CSM 203,MET 341,0.647059
CSM 203,CSM 463,0.63641596
CSM 335,CAP 420,0.765224
CSM 335,CDE 244,0.7602406999999999
CSM 335,CSM 453,0.74359626
CSM 335,CDE 573,0.7391211
CSM 335,CSM 485,0.7386325
CSM 335,CDE 534,0.7361773
CSM 401,MGT 300,0.86847067
CSM 401,MGT 320,0.82707167
CSM 401,EEE 489,0.8202934999999999
CSM 401,STC 530,0.8106001
CSM 401,STP 451,0.80976903
CSM 401,MGT 310,0.80542076
DAH 590,MTC 790,0.99999976
DAH 590,STC 590,0.99999976
DAH 590,ARS 590,0.99999976
DAH 590,MSE 590,0.99999976
DAH 590,PLA 590,0.99999976
DAH 590,RDG 690,0.99999976
DCE 560,DCE 660,0.9547646999999999
DCE 560,MUP 451,0.86316055
DCE 560,MUE 560,0.8619634
DCE 560,MUE 562,0.84102213
DCE 560,IAP 421,0.84067523
DCE 560,MTC 520,0.8391668999999999
DCE 563,ART 543,0.7437589
DCE 563,GAP 45,0.724312
DCE 563,PPE 240,0.7197751
DCE 563,IAP 375,0.7135670000000001
DCE 563,EXW 101,0.7125523
DCE 563,DCE 670,0.71094394
DCE 661,THP 527,0.92698383
DCE 661,LDE 622,0.91698056
DCE 661,AME 386,0.91592133
DCE 661,AME 385,0.91592133
DCE 661,AME 531,0.9079124
DCE 661,THP 330,0.90471256
DCI 598,CHE 598,1.0000001
DCI 598,ABS 598,1.0000001
DCI 598,HCR 598,1.0000001
DCI 598,SLC 598,1.0000001
DCI 598,EET 598,1.0000001
DCI 598,GIT 598,1.0000001
DNP 617,DNP 618,0.97030425
DNP 617,DNP 635,0.9016931
DNP 617,DNP 637,0.8858391999999999
DNP 617,DNP 613,0.8756193999999999
DNP 617,DNP 655,0.8687215
DNP 617,DNP 704,0.8657832000000001
DNP 704,NTR 503,0.910375
DNP 704,HCD 557,0.90950286
DNP 704,DNP 706,0.89396024
DNP 704,CAP 400,0.87526876
DNP 704,HCD 547,0.874704
DNP 704,HCD 402,0.8665027
DSC 484,MKT 584,1.0000002000000001
DSC 484,ACO 584,1.0000002000000001
DSC 484,HSE 684,1.0000002000000001
DSC 484,LSE 784,1.0000002000000001
DSC 484,EDA 684,1.0000002000000001
DSC 484,BIO 584,1.0000002000000001
DSC 693,MUD 593,1.0
DSC 693,MET 593,1.0
DSC 693,BIO 593,0.9999998999999999
DSC 693,BIO 693,0.9999998999999999
DSC 693,MUP 693,0.9999998999999999
DSC 693,SLB 593,0.9999998999999999
ECD 211,SPE 563,0.86868113
ECD 211,SPE 502,0.8520363000000001
ECD 211,EDA 703,0.847979
ECD 211,SPE 524,0.8409617
ECD 211,PSY 341,0.84010226
ECD 211,SPE 566,0.83989656
ECD 497,BUS 497,1.0
ECD 497,HON 497,1.0
ECD 497,MTC 497,1.0
ECD 497,SPE 497,1.0
ECD 497,CDE 497,1.0
ECD 497,SLC 497,1.0
ECD 499,HCR 499,0.99999994
ECD 499,ARE 499,0.99999994
ECD 499,SGS 499,0.99999994
ECD 499,FRE 499,0.99999994
ECD 499,NTR 499,0.99999994
ECD 499,CIS 499,0.99999994
ECD 690,SED 590,0.99999976
ECD 690,HHE 590,0.99999976
ECD 690,TWC 590,0.99999976
ECD 690,MUP 790,0.99999976
ECD 690,STC 590,0.99999976
ECD 690,MTC 590,0.99999976
ECD 780,FSE 780,0.99999976
ECD 780,BIO 580,0.99999976
ECD 780,BIO 680,0.99999976
ECD 780,MKT 580,0.99999976
ECD 780,EDA 680,0.99999976
ECD 780,CRD 580,0.99999976
ECN 498,ART 498,1.0000001
ECN 498,NUR 498,1.0
ECN 498,NTR 498,1.0
ECN 498,CIS 498,1.0
ECN 498,TMC 498,1.0
ECN 498,COM 498,1.0
ECN 527,IEE 470,0.89755917
ECN 527,EDP 454,0.88922954
ECN 527,EEE 581,0.8881396999999999
ECN 527,CON 501,0.8877863000000001
ECN 527,STP 326,0.88613594
ECN 527,IEE 477,0.87320155
ECN 691,MET 591,1.0000002000000001
ECN 691,MUD 591,1.0000002000000001
ECN 691,CED 791,1.0000002000000001
ECN 691,AFR 591,1.0000001
ECN 691,EDA 691,1.0000001
ECN 691,IEE 691,1.0000001
ECN 790,MCE 590,0.99999976
ECN 790,ARS 790,0.99999976
ECN 790,PLA 590,0.99999976
ECN 790,ANP 590,0.99999976
ECN 790,ARS 590,0.99999976
ECN 790,EDT 590,0.99999976
ECN 795,MUD 595,0.9999998999999999
ECN 795,DAH 595,0.9999998999999999
ECN 795,MTE 595,0.9999998999999999
ECN 795,AST 595,0.9999998999999999
ECN 795,MCO 795,0.9999998999999999
ECN 795,SOS 795,0.9999998999999999
EDA 773,SPE 323,0.86875886
EDA 773,EDP 541,0.81545645
EDA 773,SPE 411,0.8140973000000001
EDA 773,SED 512,0.8008694000000001
EDA 773,SPE 503,0.80010945
EDA 773,EDP 567,0.7973882
EDP 652,OMT 548,0.9359975
EDP 652,STP 460,0.90679634
EDP 652,STP 231,0.90415454
EDP 652,GPH 596,0.9016168
EDP 652,STP 502,0.8958825
EDP 652,PSY 517,0.8931761
EDT 184,ESS 540,0.8850315999999999
EDT 184,SOS 540,0.8850315999999999
EDT 184,STP 581,0.8844402
EDT 184,STP 505,0.87747574
EDT 184,PSY 231,0.8738016
EDT 184,STP 540,0.8693816999999999
EDT 545,LSE 540,0.80524933
EDT 545,STC 537,0.80382395
EDT 545,SLC 557,0.8018334
EDT 545,LSE 542,0.79881495
EDT 545,RDG 507,0.7961357
EDT 545,LSE 570,0.7956054
EDT 563,TGM 532,0.7911154
EDT 563,STC 545,0.78201294
EDT 563,CIS 503,0.77951086
EDT 563,MKT 530,0.7752236
EDT 563,SOS 546,0.77286625
EDT 563,TGM 558,0.77107567
EED 394,DAH 494,1.0
EED 394,RUS 294,1.0
EED 394,FRE 294,1.0
EED 394,ART 494,1.0
EED 394,RUS 194,1.0
EED 394,FRE 194,1.0
EED 594,CED 594,0.9999998999999999
EED 594,JHR 594,0.9999998999999999
EED 594,PSB 594,0.9999998999999999
EED 594,SED 594,0.9999998999999999
EED 594,WPC 594,0.9999998999999999
EED 594,BUS 594,0.9999998999999999
EED 784,HPS 784,1.0000002000000001
EED 784,ALD 584,1.0000002000000001
EED 784,ARB 484,1.0000002000000001
EED 784,JPN 584,1.0000002000000001
EED 784,FSE 684,1.0000002000000001
EED 784,SSH 484,1.0000002000000001
EEE 360,EEE 472,0.89835554
EEE 360,EEE 445,0.89674723
EEE 360,EEE 473,0.8927517
EEE 360,EEE 545,0.86401474
EEE 360,EEE 532,0.85729885
EEE 360,EEE 572,0.85192597
EEE 435,CEN 501,0.86571443
EEE 435,EEE 533,0.83499634
EEE 435,EEE 627,0.809814
EEE 435,EEE 572,0.8080261999999999
EEE 435,MET 455,0.80277145
EEE 435,EEE 536,0.7967599
EEE 459,EEE 511,0.88594055
EEE 459,EEE 505,0.84402895
EEE 459,EEE 551,0.8243016
